location_id,business_date,bill_number,dupe_count,kept_id,all_ids
2408,2026-03-28,25889,2,49004609,49004609|49016492
2338,2026-03-28,53994,2,48977261,48977261|48977380
2412,2026-03-28,40659,2,48980600,48980600|48980753
2548,2026-03-27,26737,2,48906612,48906612|48907411
2217,2026-03-27,25038,2,48935421,48935421|48937951
2526,2026-03-27,12201,2,48877827,48877827|48882395
2218,2026-03-27,56094,2,48861456,48861456|48863040
2342,2026-03-27,28006,2,48867726,48867726|48897901
2932,2026-03-27,3129,2,48923877,48923877|48923878
2932,2026-03-27,3122,2,48918768,48918768|48918769
2339,2026-03-27,27446,2,48887545,48887545|48887796
2558,2026-03-27,14052,2,48926161,48926161|48934277
2281,2026-03-27,49110,2,48935376,48935376|48939058
2411,2026-03-27,27656,2,48877476,48877476|48915130
2557,2026-03-27,18214,2,48903896,48903896|48915932
2428,2026-03-27,19092,2,48889154,48889154|48889484
2338,2026-03-27,53937,2,48884365,48884365|48940299
2184,2026-03-27,54087,2,48905493,48905493|48916301
2340,2026-03-27,32205,2,48878143,48878143|48928748
2412,2026-03-27,40441,2,48878799,48878799|48887091
2342,2026-03-26,27930,2,48812333,48812333|48812334
2339,2026-03-26,27357,2,48799944,48799944|48835923
2339,2026-03-26,27352,2,48789461,48789461|48835531
2217,2026-03-26,24842,2,48803619,48803619|48803620
2250,2026-03-26,71826,2,48784353,48784353|48786842
2342,2026-03-26,27926,2,48812867,48812867|48812869
2342,2026-03-26,27827,2,48790897,48790897|48790898
2177,2026-03-26,36271,2,48805490,48805490|48808507
2338,2026-03-26,53536,2,48812243,48812243|48812244
2425,2026-03-26,17297,2,48774716,48774716|48786841
2932,2026-03-26,2995,2,48832233,48832233|48832234
2425,2026-03-26,17321,2,48795693,48795693|48807739
2340,2026-03-26,32071,2,48796786,48796786|48832423
2464,2026-03-25,24783,2,48722298,48722298|48722588
2932,2026-03-24,2702,2,48593313,48593313|48593314
2548,2026-03-23,26083,2,48533874,48533874|48533942
2547,2026-03-23,27801,2,48505140,48505140|48505141
2219,2026-03-23,59115,2,48540698,48540698|48540699
2548,2026-03-22,25964,2,48456331,48456331|48456332
2547,2026-03-22,27752,2,48455766,48455766|48455767
2481,2026-03-22,37766,2,48418602,48418602|48420399
2250,2026-03-22,71040,2,48421143,48421143|48434408
2250,2026-03-22,71224,2,48455304,48455304|48457514
2425,2026-03-22,16964,2,48395376,48395376|48395377
2218,2026-03-21,55159,2,48365962,48365962|48365963
2342,2026-03-21,27017,2,48352341,48352341|48352342
2250,2026-03-21,70774,2,48350158,48350158|48357161
2250,2026-03-20,70544,2,48276052,48276052|48276331
2341,2026-03-20,23671,2,48266814,48266814|48266934
2338,2026-03-20,52329,2,48249736,48249736|48249738
2250,2026-03-20,70547,2,48276824,48276824|48282436
2250,2026-03-20,70477,2,48253869,48253869|48260134
2547,2026-03-20,27133,2,48218487,48218487|48218570
2219,2026-03-20,58448,2,48274544,48274544|48274545
2250,2026-03-19,70215,2,48159430,48159430|48162704
2932,2026-03-19,2088,2,48173539,48173539|48173540
2250,2026-03-19,70143,2,48138232,48138232|48142991
2217,2026-03-19,24143,2,48160170,48160170|48160768
2250,2026-03-18,69995,2,48052280,48052280|48052385
2342,2026-03-18,26474,2,48053714,48053714|48053828
2250,2026-03-18,69970,2,48043961,48043961|48093093
2250,2026-03-18,70005,2,48057152,48057152|48068382
2548,2026-03-17,25106,2,47970579,47970579|47970826
2222,2026-03-17,53693,2,47951052,47951052|47951504
2548,2026-03-16,24998,2,47892411,47892411|47892412
2250,2026-03-16,69653,2,47858279,47858279|47859725
2836,2026-03-15,988,2,47796218,47796218|47796219
2766,2026-03-15,5480,2,47765569,47765569|47765570
2932,2026-03-14,1534,2,47722774,47722774|47722775
2932,2026-03-14,1509,2,47712432,47712432|47712433
2932,2026-03-14,1459,2,47689535,47689535|47689536
2557,2026-03-13,16546,2,47624278,47624278|47624279
2547,2026-03-13,26037,2,47571957,47571957|47585598
2342,2026-03-13,25790,2,47621811,47621811|47621944
2250,2026-03-12,68668,2,47483963,47483963|47513941
2250,2026-03-12,68685,2,47486727,47486727|47486729
2547,2026-03-11,25758,2,47393725,47393725|47409264
2250,2026-03-11,68611,2,47432246,47432246|47432247
2311,2026-03-10,31533,2,47338025,47338025|47338026
2547,2026-03-10,25644,2,47299373,47299373|47299374
2217,2026-03-10,23403,2,47337367,47337367|47337662
2338,2026-03-10,50370,2,47324556,47324556|47324557
2250,2026-03-09,68152,2,47211689,47211689|47211690
2250,2026-03-09,68075,2,47182883,47182883|47182963
2547,2026-03-09,25556,2,47228321,47228321|47228323
2341,2026-03-09,22745,2,47223176,47223176|47223177
2932,2026-03-08,692,2,47111673,47111673|47111882
2342,2026-03-08,24933,2,47126758,47126758|47126759
2342,2026-03-08,25020,2,47146097,47146097|47146098
2932,2026-03-08,793,2,47143877,47143877|47143878
2932,2026-03-08,656,2,47101878,47101878|47102009
2250,2026-03-07,67526,2,47019899,47019899|47023153
2339,2026-03-07,24431,2,47035657,47035657|47035659
2250,2026-03-07,67731,2,47070631,47070631|47071712
2340,2026-03-06,29205,2,46919851,46919851|46943672
2547,2026-03-06,24901,2,46936425,46936425|46936426
2250,2026-03-06,67350,2,46950242,46950242|46959875
2932,2026-03-05,303,2,46857140,46857140|46857141
2340,2026-03-05,29144,2,46848914,46848914|46848916
2342,2026-03-05,24296,2,46838832,46838832|46838834
2556,2026-03-05,18954,2,46818671,46818671|46872876
2217,2026-03-05,22858,2,46862250,46862250|46862251
2547,2026-03-05,24716,2,46825325,46825325|46825326
2219,2026-03-04,55440,2,46755914,46755914|46756031
2932,2026-03-04,130,2,46729930,46729930|46730154
2217,2026-03-04,22773,2,46759623,46759623|46759719
2217,2026-03-03,22706,2,46679602,46679602|46679665
2217,2026-03-03,22651,2,46636462,46636462|46636464
2342,2026-03-03,24059,2,46669729,46669729|46669730
2412,2026-03-01,36468,2,46439234,46439234|46489334
2547,2026-03-01,24171,2,46438745,46438745|46445693
2250,2026-03-01,66359,2,46466201,46466201|46466202
2547,2026-03-01,24218,2,46472709,46472709|46472940
2250,2026-03-01,66205,2,46489757,46489757|46489758
2338,2026-03-01,48698,2,46480026,46480026|46480027
2250,2026-02-28,65898,2,46351055,46351055|46388438
2250,2026-02-28,65872,2,46392680,46392680|46392681
2250,2026-02-28,65793,2,46330964,46330964|46336848
2218,2026-02-28,51309,2,46388133,46388133|46388134
2547,2026-02-28,24101,2,46397354,46397354|46397362
2547,2026-02-28,23947,2,46346325,46346325|46346327
2250,2026-02-28,66021,2,46379886,46379886|46388439
2430,2026-02-27,13684,2,46284881,46284881|46284882
2464,2026-02-27,21989,2,46293330,46293330|46293599
2250,2026-02-26,65397,2,46139514,46139514|46144776
2338,2026-02-25,47797,2,46049372,46049372|46049474
2766,2026-02-25,3851,2,46093667,46093667|46094101
2774,2026-02-25,4538,2,46054356,46054356|46054359
2219,2026-02-24,53858,2,45942973,45942973|45942974
2250,2026-02-24,65161,2,46000004,46000004|46001049
2220,2026-02-24,39353,2,45964020,45964020|45964023
2558,2026-02-23,10406,2,45885801,45885801|45885802
2250,2026-02-23,64881,2,45872637,45872637|45876239
2547,2026-02-23,23122,2,45854514,45854514|45891210
2317,2026-02-23,37919,2,45869187,45869187|45872433
2217,2026-02-22,21755,2,45775864,45775864|45775866
2250,2026-02-22,64769,2,45818870,45818870|45827667
2250,2026-02-22,64759,2,45817130,45817130|45827804
2250,2026-02-22,64803,2,45823799,45823799|45827955
2250,2026-02-22,64672,2,45804473,45804473|45807059
2250,2026-02-21,64169,2,45690865,45690865|45690866
2250,2026-02-21,64171,2,45691012,45691012|45691013
2250,2026-02-21,64177,2,45693080,45693080|45693081
2250,2026-02-20,64152,2,45645675,45645675|45645676
2413,2026-02-20,32011,2,45612455,45612455|45612577
2250,2026-02-20,64113,2,45641967,45641967|45641968
2250,2026-02-20,64158,2,45649347,45649347|45649348
2425,2026-02-20,14141,2,45615072,45615072|45615073
2548,2026-02-20,20492,2,45614791,45614791|45640594
2338,2026-02-19,46751,2,45509527,45509527|45510829
2217,2026-02-19,21513,2,45535147,45535147|45535228
2338,2026-02-19,46747,2,45507820,45507820|45514316
2338,2026-02-19,46752,2,45509641,45509641|45510830
2311,2026-02-18,28761,2,45446235,45446235|45446236
2766,2026-02-18,3360,2,45425134,45425134|45425136
2217,2026-02-16,21198,2,45279614,45279614|45279615
2250,2026-02-16,63232,2,45246598,45246598|45275330
2250,2026-02-15,62855,2,45120573,45120573|45120574
2250,2026-02-14,62809,2,45096282,45096282|45099679
2425,2026-02-14,13630,2,45085215,45085215|45085216
2774,2026-02-14,3031,2,45063214,45063214|45063312
2342,2026-02-13,20972,2,44965985,44965985|44965986
2250,2026-02-13,62329,2,44947889,44947889|44947890
2342,2026-02-12,20880,2,44876612,44876612|44876726
2338,2026-02-12,45492,2,44909062,44909062|44909129
2250,2026-02-11,62148,2,44816434,44816434|44818518
2250,2026-02-11,62155,2,44817626,44817626|44818635
2250,2026-02-10,61854,2,44669425,44669425|44669506
2342,2026-02-10,20675,2,44700805,44700805|44700899
2547,2026-02-08,20742,2,44535281,44535281|44535625
2547,2026-02-08,20743,2,44535416,44535416|44535745
2425,2026-02-08,13161,2,44538590,44538590|44538591
2340,2026-02-08,25763,2,44520899,44520899|44524564
2216,2026-02-07,38691,2,44464079,44464079|44464185
2250,2026-02-07,61232,2,44421838,44421838|44457773
2250,2026-02-07,61287,2,44437208,44437208|44476736
2250,2026-02-07,61409,2,44470155,44470155|44476666
2250,2026-02-07,61403,2,44470675,44470675|44470677
2342,2026-02-05,20061,2,44264897,44264897|44264898
2338,2026-02-03,43831,2,44072705,44072705|44087394
2766,2026-02-01,2293,2,43888825,43888825|43888827
2339,2026-02-01,19482,2,43927526,43927526|43927528
2413,2026-02-01,29811,2,43908778,43908778|43908779
2766,2026-01-31,2247,2,43813646,43813646|43813774
2812,2026-01-31,5079,2,43822232,43822232|43822353
2482,2026-01-31,16228,2,43801235,43801235|43801236
2338,2026-01-31,43141,2,43794985,43794985|43794986
2413,2026-01-31,29614,2,43845277,43845277|43845278
2250,2026-01-30,59918,2,43760639,43760639|43760641
2342,2026-01-29,19125,2,43628919,43628919|43628921
2342,2026-01-28,19009,2,43530481,43530481|43530483
2413,2026-01-27,29192,2,43440520,43440520|43440619
2250,2026-01-27,59375,2,43458218,43458218|43458426
2547,2026-01-26,18500,2,43367214,43367214|43367215
2250,2026-01-25,58834,2,43247989,43247989|43247990
2281,2026-01-25,40118,2,43301950,43301950|43301951
2338,2026-01-25,42317,2,43307902,43307902|43307904
2222,2026-01-23,46321,2,43112885,43112885|43119108
2250,2026-01-22,58301,2,43020682,43020682|43029609
2250,2026-01-21,58127,2,42947331,42947331|42947332
2342,2026-01-21,18213,2,42934869,42934869|42934870
2342,2026-01-21,18208,2,42927424,42927424|42927425
2250,2026-01-20,57902,2,42821003,42821003|42826149
2250,2026-01-20,57909,2,42823884,42823884|42826256
2250,2026-01-20,57906,2,42822798,42822798|42824802
2250,2026-01-19,57794,2,42758440,42758440|42758524
2547,2026-01-19,17266,2,42746667,42746667|42749377
2250,2026-01-19,57795,2,42761472,42761472|42761558
2547,2026-01-18,16929,2,42623647,42623647|42623816
2547,2026-01-17,16735,2,42557893,42557893|42557894
2250,2026-01-17,57060,2,42535341,42535341|42568889
2250,2026-01-17,57059,2,42531434,42531434|42535340
2425,2026-01-16,10986,2,42485317,42485317|42485531
2250,2026-01-15,56730,2,42364835,42364835|42364836
2547,2026-01-14,16158,2,42262110,42262110|42262111
2547,2026-01-14,16269,2,42319040,42319040|42319042
2250,2026-01-13,56381,2,42177063,42177063|42177159
2250,2026-01-11,56206,2,42057061,42057061|42057155
2250,2026-01-10,55907,2,41980027,41980027|41983761
2339,2026-01-10,15901,2,41961866,41961866|41962057
2250,2026-01-10,55930,2,41982937,41982937|41983880
2646,2026-01-10,5489,2,41974922,41974922|41974924
2766,2026-01-08,1038,2,41802372,41802372|41802373
2338,2026-01-05,37973,2,41519504,41519504|41520047
2250,2026-01-04,54732,2,41473371,41473371|41474145
2250,2026-01-03,54262,2,41355444,41355444|41355494
2338,2026-01-02,37406,2,41340088,41340088|41340089
2250,2025-12-30,53350,2,41117728,41117728|41121698
2250,2025-12-30,53406,2,41136448,41136448|41136449
2222,2025-12-28,43052,2,41004879,41004879|41004914
2250,2025-12-27,52552,2,40882339,40882339|40903849
2547,2025-12-27,12880,2,40908481,40908481|40908485
2547,2025-12-27,12805,2,40884711,40884711|40884712
2250,2025-12-27,52745,2,40921910,40921910|40921911
2547,2025-12-26,12622,2,40805208,40805208|40805325
2547,2025-12-25,12419,2,40740184,40740184|40740187
2342,2025-12-24,14325,2,40676390,40676390|40676391
2342,2025-12-24,14327,2,40676506,40676506|40676767
2250,2025-12-23,51661,2,40607431,40607431|40607433
2281,2025-12-22,35186,2,40502748,40502748|40521815
2250,2025-12-22,51298,2,40484196,40484196|40487234
2250,2025-12-22,51316,2,40486555,40486555|40489281
2430,2025-12-21,8222,2,40442905,40442905|40446373
2250,2025-12-21,51107,2,40437558,40437558|40437559
2250,2025-12-21,51109,2,40428684,40428684|40443258
2547,2025-12-20,11451,2,40347550,40347550|40359288
2250,2025-12-20,50667,2,40326489,40326489|40359948
2284,2025-12-19,48317,2,40282382,40282382|40282413
2250,2025-12-19,50364,2,40225465,40225465|40246828
2547,2025-12-18,11066,2,40142245,40142245|40142246
2425,2025-12-18,8497,2,40159777,40159777|40159779
2250,2025-12-18,50208,2,40154646,40154646|40154748
2547,2025-12-18,11077,2,40153934,40153934|40153935
2340,2025-12-17,18516,2,40068541,40068541|40070251
2250,2025-12-17,50125,2,40099831,40099831|40099859
2281,2025-12-17,34244,2,40062224,40062224|40062225
2250,2025-12-17,49961,2,40041861,40041861|40097841
2281,2025-12-16,34154,2,40003146,40003146|40003197
2250,2025-12-15,49638,2,39870028,39870028|39897106
2250,2025-12-15,49633,2,39868544,39868544|39869715
2526,2025-12-15,2406,2,39887336,39887336|39887524
2250,2025-12-15,49632,2,39868351,39868351|39869823
2317,2025-12-14,28352,2,39828134,39828134|39828135
2281,2025-12-14,33649,2,39778260,39778260|39778361
2250,2025-12-14,49583,2,39827067,39827067|39827068
2250,2025-12-14,49362,2,39779133,39779133|39828897
2250,2025-12-14,49314,2,39767514,39767514|39793837
2250,2025-12-13,49059,2,39690000,39690000|39696440
2216,2025-12-11,32258,2,39558711,39558711|39558713
2526,2025-12-11,2078,2,39555702,39555702|39555703
2317,2025-12-09,27548,2,39379440,39379440|39379442
2250,2025-12-08,48123,2,39242948,39242948|39243033
2547,2025-12-08,9463,2,39280213,39280213|39280214
2250,2025-12-08,48248,2,39276076,39276076|39277753
2216,2025-12-08,31901,2,39278411,39278411|39278412
2339,2025-12-07,11463,2,39215177,39215177|39219892
2250,2025-12-07,48088,2,39216822,39216822|39217328
2250,2025-12-07,47903,2,39183041,39183041|39183248
2250,2025-12-07,48100,2,39219124,39219124|39220963
2250,2025-12-07,48090,2,39216890,39216890|39221190
2250,2025-12-05,47362,2,39019784,39019784|39019884
2428,2025-12-05,5229,2,39014263,39014263|39017325
2547,2025-12-04,8642,2,38917564,38917564|38917565
2338,2025-12-03,29224,2,38846218,38846218|38846322
2547,2025-12-02,8372,2,38768266,38768266|38768345
2177,2025-12-01,28066,2,38689787,38689787|38689788
2250,2025-12-01,46662,2,38693197,38693197|38693199
2281,2025-11-30,31142,2,38545046,38545046|38545047
2281,2025-11-29,31108,2,38510766,38510766|38510940
2547,2025-11-29,7555,2,38455004,38455004|38455005
2311,2025-11-29,17328,2,38490641,38490641|38490642
2339,2025-11-27,9705,2,38337205,38337205|38337465
2338,2025-11-26,27132,2,38188458,38188458|38188460
2338,2025-11-26,27133,2,38189922,38189922|38189924
2340,2025-11-25,15029,2,38166382,38166382|38166383
2281,2025-11-25,30467,2,38163246,38163246|38163247
2250,2025-11-24,44953,2,38053161,38053161|38083583
2548,2025-11-24,2450,2,38052158,38052158|38052159
2547,2025-11-24,6735,2,38048897,38048897|38048900
2557,2025-11-24,743,2,38074644,38074644|38074646
2216,2025-11-23,29989,2,37960232,37960232|37960233
2250,2025-11-22,44521,2,37925960,37925960|37926850
2464,2025-11-22,12753,2,37905364,37905364|37905367
2250,2025-11-22,44440,2,37913662,37913662|37926955
2319,2025-11-22,13527,2,37905654,37905654|37915465
2317,2025-11-22,24643,2,37907153,37907153|37907253
2250,2025-11-21,44189,2,37837133,37837133|37838977
2526,2025-11-21,194,2,37806217,37806217|37806325
2338,2025-11-21,25908,2,37826836,37826836|37826837
2281,2025-11-21,29620,2,37771301,37771301|37771302
2339,2025-11-20,8360,2,37742450,37742450|37742451
2250,2025-11-19,43728,2,37654683,37654683|37659633
2250,2025-11-19,43731,2,37655228,37655228|37659634
2250,2025-11-19,43636,2,37621184,37621184|37621319
2547,2025-11-19,5804,2,37639610,37639610|37639611
2250,2025-11-19,43692,2,37646124,37646124|37659778
2184,2025-11-18,37748,2,37539210,37539210|37548210
2338,2025-11-17,24944,2,37463173,37463173|37463174
2250,2025-11-17,43238,2,37438081,37438081|37491263
2216,2025-11-17,29288,2,37492826,37492826|37492827
2547,2025-11-16,5295,2,37402082,37402082|37402083
2515,2025-11-16,7841,2,37383536,37383536|37383537
2250,2025-11-16,43184,2,37404806,37404806|37404896
2547,2025-11-15,5021,2,37307656,37307656|37307658
2547,2025-11-15,5044,2,37311882,37311882|37311991
2547,2025-11-15,4892,2,37263173,37263173|37263242
2547,2025-11-15,4951,2,37285157,37285157|37285258
2250,2025-11-14,42320,2,37199875,37199875|37202621
2547,2025-11-13,4707,2,37149175,37149175|37149176
2547,2025-11-13,4644,2,37129375,37129375|37129376
2250,2025-11-12,41960,2,37035663,37035663|37037045
2250,2025-11-11,41783,2,36958981,36958981|36990723
2250,2025-11-11,41772,2,36955803,36955803|36958742
2250,2025-11-10,41658,2,36901723,36901723|36912493
2250,2025-11-10,41693,2,36908383,36908383|36910227
2250,2025-11-10,41550,2,36875159,36875159|36877385
2464,2025-11-10,11213,2,36900342,36900342|36900343
2250,2025-11-10,41695,2,36909087,36909087|36911405
2547,2025-11-09,3943,2,36831872,36831872|36831873
2218,2025-11-08,31553,2,36784031,36784031|36784032
2338,2025-11-07,22382,2,36694820,36694820|36694822
2482,2025-11-07,9627,2,36692741,36692741|36692742
2338,2025-11-06,22114,2,36614309,36614309|36614310
2338,2025-11-06,22177,2,36626620,36626620|36626621
2250,2025-11-04,40441,2,36481946,36481946|36487079
2250,2025-11-04,40399,2,36470190,36470190|36487342
2338,2025-11-03,21583,2,36414458,36414458|36414509
2250,2025-11-02,39953,2,36327574,36327574|36327575
2464,2025-11-02,10169,2,36331225,36331225|36331226
2425,2025-11-02,2924,2,36358305,36358305|36361747
2481,2025-11-01,18918,2,36273843,36273843|36273844
2250,2025-11-01,39741,2,36279178,36279178|36283354
2281,2025-10-31,26049,2,36186071,36186071|36186072
2340,2025-10-31,10949,2,36225818,36225818|36225819
2464,2025-10-30,9544,2,36100735,36100735|36100736
2250,2025-10-29,38950,2,36022773,36022773|36067915
2250,2025-10-29,38933,2,36020136,36020136|36020140
2250,2025-10-29,38921,2,36014646,36014646|36022772
2338,2025-10-28,19957,2,35961389,35961389|35961490
2281,2025-10-27,25360,2,35856557,35856557|35856631
2515,2025-10-27,3996,2,35899473,35899473|35899549
2556,2025-10-25,311,2,35754032,35754032|35754113
2556,2025-10-25,102,2,35750475,35750475|35750476
2338,2025-10-25,19270,2,35753704,35753704|35753705
2250,2025-10-25,38220,2,35753622,35753622|35753752
2340,2025-10-24,9542,2,35623272,35623272|35639753
2338,2025-10-23,18713,2,35582585,35582585|35582677
2250,2025-10-22,37499,2,35498398,35498398|35498554
2515,2025-10-21,2369,2,35389681,35389681|35389682
2250,2025-10-20,37160,2,35332510,35332510|35332620
2216,2025-10-20,26063,2,35367134,35367134|35367136
2250,2025-10-20,37159,2,35332237,35332237|35332316
2219,2025-10-19,29132,2,35264452,35264452|35264453
2338,2025-10-19,17893,2,35273039,35273039|35273129
2250,2025-10-18,36668,2,35205988,35205988|35206082
2340,2025-10-18,8619,2,35227807,35227807|35227809
2250,2025-10-18,36784,2,35227525,35227525|35230732
2250,2025-10-18,36776,2,35226422,35226422|35230571
2250,2025-10-18,36767,2,35225443,35225443|35230749
2250,2025-10-17,36317,2,35095364,35095364|35095430
2338,2025-10-17,17250,2,35131844,35131844|35131845
2250,2025-10-16,36262,2,35065896,35065896|35066042
2338,2025-10-15,16701,2,34945756,34945756|34945845
2250,2025-10-14,35923,2,34912558,34912558|34912560
2311,2025-10-13,10155,2,34818685,34818685|34818686
2281,2025-10-12,22911,2,34771763,34771763|34771764
2281,2025-10-12,23024,2,34771809,34771809|34771810
2250,2025-10-11,35026,2,34650958,34650958|34651046
2250,2025-10-11,35224,2,34691977,34691977|34692050
2250,2025-10-11,35027,2,34651141,34651141|34651142
2340,2025-10-10,7293,2,34621097,34621097|34621098
2250,2025-10-10,34919,2,34610320,34610320|34610484
2222,2025-10-09,30627,2,34511681,34511681|34533217
2250,2025-10-09,34787,2,34546199,34546199|34546200
2250,2025-10-07,34434,2,34398774,34398774|34399904
2250,2025-10-05,33992,2,34233941,34233941|34233942
2287,2025-10-05,23846,2,34250858,34250858|34250859
2430,2025-10-05,573,2,34245371,34245371|34250722
2338,2025-10-04,14387,2,34178007,34178007|34178008
2250,2025-10-01,33092,2,33948195,33948195|33958359
2281,2025-09-30,20823,2,33841369,33841369|33841706
2250,2025-09-30,32936,2,33880235,33880235|33880344
2250,2025-09-29,32643,2,33765375,33765375|33765376
2319,2025-09-29,8353,2,33784209,33784209|33784210
2250,2025-09-29,32669,2,33772837,33772837|33772838
2340,2025-09-28,5466,2,33732567,33732567|33732570
2340,2025-09-28,5414,2,33721515,33721515|33721516
2250,2025-09-27,32021,2,33623160,33623160|33640674
2340,2025-09-27,5129,2,33647409,33647409|33647410
2216,2025-09-26,23450,2,33590545,33590545|33590546
2250,2025-09-24,31376,2,33409108,33409108|33409165
2338,2025-09-24,12105,2,33451980,33451980|33451981
2340,2025-09-23,4606,2,33368455,33368455|33383582
2338,2025-09-22,11727,2,33291198,33291198|33295517
2250,2025-09-19,30440,2,33120356,33120356|33120673
2250,2025-09-19,30278,2,33089045,33089045|33089046
2250,2025-09-19,30406,2,33111909,33111909|33111993
2338,2025-09-18,10711,2,33009153,33009153|33009155
2340,2025-09-18,3750,2,33012959,33012959|33012960
2250,2025-09-17,29912,2,32934825,32934825|32947411
2250,2025-09-17,29836,2,32911487,32911487|32911488
2340,2025-09-17,3638,2,32941605,32941605|32941606
2340,2025-09-17,3569,2,32920325,32920325|32920609
2250,2025-09-16,29676,2,32837513,32837513|32837584
2281,2025-09-15,18389,2,32810401,32810401|32810403
2340,2025-09-15,3392,2,32806694,32806694|32806851
2338,2025-09-15,10020,2,32769488,32769488|32769489
2250,2025-09-14,29493,2,32736683,32736683|32736685
2250,2025-09-14,29401,2,32720066,32720066|32720067
2413,2025-09-14,5891,2,32723443,32723443|32723877
2281,2025-09-14,18250,2,32737556,32737556|32737855
2338,2025-09-13,9475,2,32635186,32635186|32635187
2340,2025-09-13,2907,2,32643813,32643813|32643814
2340,2025-09-13,2865,2,32643811,32643811|32643812
2338,2025-09-11,9155,2,32508611,32508611|32508612
2340,2025-09-09,2245,2,32317293,32317293|32317589
2338,2025-09-08,8594,2,32284352,32284352|32284410
2281,2025-09-07,16855,2,32182133,32182133|32183234
2311,2025-09-07,5441,2,32182914,32182914|32182916
2340,2025-09-06,1636,2,32107171,32107171|32107172
2338,2025-09-06,7936,2,32130350,32130350|32130351
2311,2025-09-06,5266,2,32116168,32116168|32116169
2340,2025-09-04,1303,2,31948881,31948881|31948968
2217,2025-09-04,5921,2,31970199,31970199|31995599
2338,2025-09-04,7368,2,31963121,31963121|31963122
2311,2025-09-02,4649,2,31815043,31815043|31819785
2287,2025-08-31,16178,2,31695593,31695593|31695594
2340,2025-08-31,783,2,31687790,31687790|31687791
2338,2025-08-30,6058,2,31579907,31579907|31579908
2340,2025-08-30,549,2,31622630,31622630|31622631
2250,2025-08-27,25198,2,31389007,31389007|31389066
2250,2025-08-27,25140,2,31372394,31372394|31372395
2250,2025-08-27,25153,2,31374600,31374600|31374601
2338,2025-08-26,5283,2,31297010,31297010|31297082
2341,2025-08-25,5013,2,31239997,31239997|31239999
2281,2025-08-25,14268,2,31228147,31228147|31228227
2281,2025-08-23,13886,2,31122907,31122907|31126869
2338,2025-08-23,4443,2,31104937,31104937|31104938
2216,2025-08-23,19432,2,31134146,31134146|31134147
2338,2025-08-23,4404,2,31099183,31099183|31099282
2338,2025-08-23,4365,2,31093454,31093454|31093455
2281,2025-08-23,13891,2,31123527,31123527|31126790
2281,2025-08-21,13408,2,30965342,30965342|30965531
2319,2025-08-21,4608,2,30952128,30952128|30952129
2222,2025-08-21,22465,2,30981669,30981669|30981670
2216,2025-08-20,18842,2,30916188,30916188|30916189
2311,2025-08-20,2704,2,30908622,30908622|30908623
2281,2025-08-19,12841,2,30798957,30798957|30821943
2250,2025-08-18,22860,2,30745874,30745874|30745875
2222,2025-08-17,21441,2,30668832,30668832|30668833
2250,2025-08-17,22721,2,30686129,30686129|30687916
2184,2025-08-17,24386,2,30685393,30685393|30685394
2338,2025-08-17,3013,2,30688815,30688815|30688816
2250,2025-08-17,22726,2,30686599,30686599|30686602
2281,2025-08-16,12086,2,30602845,30602845|30603005
2250,2025-08-15,21960,2,30547385,30547385|30547416
2250,2025-08-14,21494,2,30425032,30425032|30425033
2250,2025-08-14,21686,2,30467781,30467781|30467782
2250,2025-08-14,21520,2,30432209,30432209|30465518
2250,2025-08-12,21082,2,30286576,30286576|30286577
2341,2025-08-12,3429,2,30289792,30289792|30289794
2281,2025-08-11,10894,2,30206432,30206432|30206433
2250,2025-08-11,21049,2,30250692,30250692|30250693
2250,2025-08-10,20669,2,30155313,30155313|30183329
2250,2025-08-10,20754,2,30168992,30168992|30183488
2250,2025-08-09,20227,2,30083132,30083132|30100315
2281,2025-08-09,10413,2,30094056,30094056|30094058
2311,2025-08-08,478,2,30031242,30031242|30031243
2250,2025-08-08,19980,2,30024481,30024481|30024482
2319,2025-08-07,2842,2,29925170,29925170|29925171
2281,2025-08-06,9561,2,29844319,29844319|29844320
2250,2025-08-06,19540,2,29882075,29882075|29882076
2341,2025-08-06,2485,2,29870575,29870575|29870576
2311,2025-08-06,119,2,29878961,29878961|29878962
2250,2025-08-04,19029,2,29729997,29729997|29729999
2281,2025-08-03,9021,2,29651312,29651312|29661621
2222,2025-08-02,18666,2,29594962,29594962|29594964
2281,2025-08-02,8792,2,29611668,29611668|29611669
2281,2025-07-31,8034,2,29410874,29410874|29410876
2319,2025-07-31,1999,2,29445389,29445389|29445390
2341,2025-07-31,1439,2,29432483,29432483|29432485
2250,2025-07-29,17210,2,29293612,29293612|29293613
2250,2025-07-28,17005,2,29237101,29237101|29237102
2281,2025-07-27,7369,2,29183035,29183035|29183036
2222,2025-07-27,17586,2,29177296,29177296|29177297
2218,2025-07-27,7023,2,29145567,29145567|29145568
2218,2025-07-27,7110,2,29158809,29158809|29158810
2319,2025-07-26,1425,2,29098121,29098121|29098364
2341,2025-07-25,783,2,29044334,29044334|29044335
2341,2025-07-25,792,2,29046929,29046929|29046930
2341,2025-07-24,684,2,28977639,28977639|28977640
2317,2025-07-23,2538,2,28930147,28930147|28930339
2281,2025-07-23,6794,2,28932064,28932064|28932065
2281,2025-07-20,6469,2,28802751,28802751|28802752
2250,2025-07-19,14703,2,29294030,29294030|29388533
2250,2025-07-19,14480,2,28720959,28720959|28720960
2250,2025-07-19,14704,2,29294033,29294033|29388515
2250,2025-07-19,14741,2,29294032,29294032|29388492
